Datum;Sat;Temp;Potrosnja
5.2.2005;12;44;15493
5.2.2005;13;46;15105
5.2.2005;14;48;14654
5.2.2005;15;48;14280
5.2.2005;16;49;14181
5.2.2005;17;48;14611
5.2.2005;18;47;16166
5.2.2005;19;44;16682
5.2.2005;20;42;16363
5.2.2005;21;40;15849
5.2.2005;22;39;15167
5.2.2005;23;37;14213
5.2.2005;24;36;13217
6.2.2005;1;36;12327
6.2.2005;2;34;11805
6.2.2005;3;34;11577
6.2.2005;4;32;11468
6.2.2005;5;32;11532
6.2.2005;6;31;11838
6.2.2005;7;30;12386
6.2.2005;8;30;12986
6.2.2005;9;31;13916
6.2.2005;10;35;14549
6.2.2005;11;38;14845
6.2.2005;12;40;14923
6.2.2005;13;42;14809
6.2.2005;14;43;14543
6.2.2005;15;44;14317
6.2.2005;16;45;14330
6.2.2005;17;45;14969
6.2.2005;18;43;16573
6.2.2005;19;40;16720
6.2.2005;20;37;16007
6.2.2005;21;34;15659
6.2.2005;22;32;14961
6.2.2005;23;31;14194
6.2.2005;24;31;13231
7.2.2005;1;31;12232
7.2.2005;2;30;11783
7.2.2005;3;31;11647
7.2.2005;4;30;11696
7.2.2005;5;29;12078
7.2.2005;6;28;13284
7.2.2005;7;28;15626
7.2.2005;8;28;16931
7.2.2005;9;29;17195
7.2.2005;10;33;17146
7.2.2005;11;38;17068
7.2.2005;12;40;16836
7.2.2005;13;43;16549
7.2.2005;14;44;16336
7.2.2005;15;45;16097
7.2.2005;16;46;16065
7.2.2005;17;44;16578
7.2.2005;18;44;18232
7.2.2005;19;42;18702
7.2.2005;20;40;18285
7.2.2005;21;39;17527
7.2.2005;22;38;16318
7.2.2005;23;37;14715
7.2.2005;24;35;13326
8.2.2005;1;34;12423
8.2.2005;2;34;12007
8.2.2005;3;33;11830
8.2.2005;4;33;11845
8.2.2005;5;32;12153
8.2.2005;6;33;13374
8.2.2005;7;33;15683
8.2.2005;8;34;16906
8.2.2005;9;36;17137
8.2.2005;10;37;17207
8.2.2005;11;38;17240
8.2.2005;12;40;17103
8.2.2005;13;42;16865
8.2.2005;14;44;16712
8.2.2005;15;45;16466
8.2.2005;16;46;16481
8.2.2005;17;44;17012
8.2.2005;18;44;18402
8.2.2005;19;42;18720
8.2.2005;20;41;18246
8.2.2005;21;41;17440
8.2.2005;22;40;16274
8.2.2005;23;39;14610
8.2.2005;24;37;13186
9.2.2005;1;37;12266
9.2.2005;2;37;11820
9.2.2005;3;36;11628
9.2.2005;4;37;11616
9.2.2005;5;38;11942
9.2.2005;6;37;13117
9.2.2005;7;38;15460
9.2.2005;8;37;16676
9.2.2005;9;38;16843
9.2.2005;10;40;16783
9.2.2005;11;43;16751
9.2.2005;12;45;16657
9.2.2005;13;46;16388
9.2.2005;14;46;16222
9.2.2005;15;46;16047
9.2.2005;16;46;16033
9.2.2005;17;45;16487
9.2.2005;18;44;17937
9.2.2005;19;43;18369
9.2.2005;20;41;17922
9.2.2005;21;41;17172
9.2.2005;22;40;15981
9.2.2005;23;39;14402
9.2.2005;24;38;13071
10.2.2005;1;37;12139
10.2.2005;2;37;11663
10.2.2005;3;36;11468
10.2.2005;4;36;11422
10.2.2005;5;36;11733
10.2.2005;6;36;12847
10.2.2005;7;37;15048
10.2.2005;8;36;16588
10.2.2005;9;37;17105
10.2.2005;10;37;17447
10.2.2005;11;36;17745
10.2.2005;12;36;17839
10.2.2005;13;36;17721
10.2.2005;14;36;17601
10.2.2005;15;35;17506
10.2.2005;16;34;17609
10.2.2005;17;34;18176
10.2.2005;18;32;19290
10.2.2005;19;31;19468
10.2.2005;20;32;18894
10.2.2005;21;31;18077
10.2.2005;22;30;16810
10.2.2005;23;30;15156
10.2.2005;24;29;13795
11.2.2005;1;29;12950
11.2.2005;2;28;12523
11.2.2005;3;27;12368
11.2.2005;4;26;12377
11.2.2005;5;26;12720
11.2.2005;6;25;13838
11.2.2005;7;25;15914
11.2.2005;8;24;17167
11.2.2005;9;24;17561
11.2.2005;10;25;17693
11.2.2005;11;26;17704
11.2.2005;12;29;17615
11.2.2005;13;29;17321
11.2.2005;14;31;17116
11.2.2005;15;32;16858
11.2.2005;16;33;16711
11.2.2005;17;33;17002
11.2.2005;18;32;18270
11.2.2005;19;30;18745
11.2.2005;20;30;18222
11.2.2005;21;29;17548
11.2.2005;22;28;16691
11.2.2005;23;28;15418
11.2.2005;24;27;14177
12.2.2005;1;27;13202
12.2.2005;2;26;12688
12.2.2005;3;27;12398
12.2.2005;4;27;12283
12.2.2005;5;27;12343
12.2.2005;6;27;12774
12.2.2005;7;27;13556
12.2.2005;8;27;14450
12.2.2005;9;28;15622
12.2.2005;10;29;16269
12.2.2005;11;30;16366
12.2.2005;12;32;16115
12.2.2005;13;35;15729
12.2.2005;14;37;15352
12.2.2005;15;37;15123
12.2.2005;16;36;15097
12.2.2005;17;36;15461
12.2.2005;18;35;16756
12.2.2005;19;34;17281
12.2.2005;20;34;16824
12.2.2005;21;32;16305
12.2.2005;22;31;15551
12.2.2005;23;30;14498
12.2.2005;24;31;13511
13.2.2005;1;30;12616
13.2.2005;2;30;12086
13.2.2005;3;30;11832
13.2.2005;4;29;11725
13.2.2005;5;30;11759
13.2.2005;6;28;12055
13.2.2005;7;28;12555
13.2.2005;8;28;13239
13.2.2005;9;29;14224
13.2.2005;10;30;14885
13.2.2005;11;31;15146
13.2.2005;12;32;15173
13.2.2005;13;34;14989
13.2.2005;14;35;14713
13.2.2005;15;36;14446
13.2.2005;16;35;14443
13.2.2005;17;35;15060
13.2.2005;18;33;16789
13.2.2005;19;30;17675
13.2.2005;20;28;17460
13.2.2005;21;27;16897
13.2.2005;22;25;15953
13.2.2005;23;24;14610
13.2.2005;24;23;13471
14.2.2005;1;22;12695
14.2.2005;2;21;12333
14.2.2005;3;20;12234
14.2.2005;4;20;12303
14.2.2005;5;19;12731
14.2.2005;6;18;14050
14.2.2005;7;18;16427
14.2.2005;8;17;17632
14.2.2005;9;20;17817
14.2.2005;10;23;17851
14.2.2005;11;26;17804
14.2.2005;12;29;17683
14.2.2005;13;31;17493
14.2.2005;14;33;17415
14.2.2005;15;34;17335
14.2.2005;16;35;17370
14.2.2005;17;34;17903
14.2.2005;18;34;19157
14.2.2005;19;33;19363
14.2.2005;20;34;18844
14.2.2005;21;34;18003
14.2.2005;22;35;16734
14.2.2005;23;35;15043
14.2.2005;24;37;13623
15.2.2005;1;36;12649
15.2.2005;2;37;12144
15.2.2005;3;38;11878
15.2.2005;4;39;11783
15.2.2005;5;40;12021
15.2.2005;6;41;13095
15.2.2005;7;41;15236
15.2.2005;8;40;16389
15.2.2005;9;42;16614
15.2.2005;10;44;16558
15.2.2005;11;45;16573
15.2.2005;12;46;16423
15.2.2005;13;46;16190
15.2.2005;14;48;16025
15.2.2005;15;47;16080
15.2.2005;16;48;15773
15.2.2005;17;48;16119
15.2.2005;18;47;17514
15.2.2005;19;45;18315
15.2.2005;20;43;17949
15.2.2005;21;42;17191
15.2.2005;22;40;16050
15.2.2005;23;41;14453
15.2.2005;24;40;13025
16.2.2005;1;38;12097
16.2.2005;2;38;11694
16.2.2005;3;36;11538
16.2.2005;4;37;11531
16.2.2005;5;36;11896
16.2.2005;6;35;13091
16.2.2005;7;35;15320
16.2.2005;8;35;16513
16.2.2005;9;37;16671
16.2.2005;10;41;16692
16.2.2005;11;45;16685
16.2.2005;12;47;16559
16.2.2005;13;49;16395
16.2.2005;14;51;16343
16.2.2005;15;50;16285
16.2.2005;16;50;16467
16.2.2005;17;46;17241
16.2.2005;18;44;18421
16.2.2005;19;42;18591
16.2.2005;20;40;18146
16.2.2005;21;39;17429
16.2.2005;22;38;16257
16.2.2005;23;36;14674
16.2.2005;24;35;13272
17.2.2005;1;34;12389
17.2.2005;2;33;11985
17.2.2005;3;32;11829
17.2.2005;4;31;11853
17.2.2005;5;31;12228
17.2.2005;6;31;13454
17.2.2005;7;29;15752
17.2.2005;8;28;16990
17.2.2005;9;29;17275
17.2.2005;10;31;17223
17.2.2005;11;32;17186
17.2.2005;12;34;17085
17.2.2005;13;35;16846
17.2.2005;14;36;16707
17.2.2005;15;36;16505
17.2.2005;16;37;16442
17.2.2005;17;36;16861
17.2.2005;18;35;18178
17.2.2005;19;33;18960
17.2.2005;20;32;18624
17.2.2005;21;31;17986
17.2.2005;22;29;16877
17.2.2005;23;29;15265
17.2.2005;24;28;13837
18.2.2005;1;27;12983
18.2.2005;2;26;12549
18.2.2005;3;25;12394
18.2.2005;4;25;12421
18.2.2005;5;24;12753
18.2.2005;6;24;13914
18.2.2005;7;24;16106
18.2.2005;8;24;17368
18.2.2005;9;25;17690
18.2.2005;10;26;17671
18.2.2005;11;27;17698
18.2.2005;12;27;17544
18.2.2005;13;29;17351
18.2.2005;14;29;17189
18.2.2005;15;28;16974
18.2.2005;16;28;16936
18.2.2005;17;26;17350
18.2.2005;18;25;18505
18.2.2005;19;22;19161
18.2.2005;20;20;18776
18.2.2005;21;19;18233
18.2.2005;22;17;17357
18.2.2005;23;16;16095
18.2.2005;24;16;14856
19.2.2005;1;15;13958
19.2.2005;2;14;13491
19.2.2005;3;13;13281
19.2.2005;4;12;13235
19.2.2005;5;11;13362
19.2.2005;6;11;13830
19.2.2005;7;10;14608
19.2.2005;8;10;15517
19.2.2005;9;11;16528
19.2.2005;10;13;17074
19.2.2005;11;16;17167
19.2.2005;12;18;16913
19.2.2005;13;21;16527
19.2.2005;14;22;16019
19.2.2005;15;24;15593
19.2.2005;16;25;15455
19.2.2005;17;26;15804
19.2.2005;18;25;17079
19.2.2005;19;24;17941
19.2.2005;20;23;17614
19.2.2005;21;21;17113
19.2.2005;22;21;16365
19.2.2005;23;20;15319
19.2.2005;24;20;14338
20.2.2005;1;20;13452
20.2.2005;2;21;12963
20.2.2005;3;19;12713
20.2.2005;4;20;12611
20.2.2005;5;20;12676
20.2.2005;6;20;12959
20.2.2005;7;19;13416
20.2.2005;8;18;14083
20.2.2005;9;20;14914
20.2.2005;10;22;15464
20.2.2005;11;23;15668
20.2.2005;12;25;15688
20.2.2005;13;26;15511
20.2.2005;14;28;15161
20.2.2005;15;29;14837
20.2.2005;16;29;14766
20.2.2005;17;29;15277
20.2.2005;18;28;16648
20.2.2005;19;26;17538
20.2.2005;20;25;17286
20.2.2005;21;24;16747
20.2.2005;22;24;15842
20.2.2005;23;23;14724
20.2.2005;24;23;13725
21.2.2005;1;23;12920
21.2.2005;2;22;12542
21.2.2005;3;22;12404
21.2.2005;4;20;12439
21.2.2005;5;20;12719
21.2.2005;6;20;13489
21.2.2005;7;21;14655
21.2.2005;8;21;15688
21.2.2005;9;22;16748
21.2.2005;10;23;17633
21.2.2005;11;24;18159
21.2.2005;12;24;18362
21.2.2005;13;25;18237
21.2.2005;14;25;18010
21.2.2005;15;26;17730
21.2.2005;16;26;17606
21.2.2005;17;26;18018
21.2.2005;18;25;19102
21.2.2005;19;25;19310
21.2.2005;20;26;18693
21.2.2005;21;26;17821
21.2.2005;22;26;16600
21.2.2005;23;26;15132
21.2.2005;24;26;13898
22.2.2005;1;24;13021
22.2.2005;2;24;12582
22.2.2005;3;24;12419
22.2.2005;4;24;12430
22.2.2005;5;25;12760
22.2.2005;6;25;13808
22.2.2005;7;24;15614
22.2.2005;8;24;16849
22.2.2005;9;25;17482
22.2.2005;10;26;17739
22.2.2005;11;27;17773
22.2.2005;12;29;17696
22.2.2005;13;30;17483
22.2.2005;14;31;17253
22.2.2005;15;32;17010
22.2.2005;16;33;16859
22.2.2005;17;33;17235
22.2.2005;18;32;18360
22.2.2005;19;32;19039
22.2.2005;20;31;18567
22.2.2005;21;31;17818
22.2.2005;22;31;16677
22.2.2005;23;31;15168
22.2.2005;24;30;13849
23.2.2005;1;30;12896
23.2.2005;2;30;12419
23.2.2005;3;30;12204
23.2.2005;4;29;12167
23.2.2005;5;29;12488
23.2.2005;6;30;13544
23.2.2005;7;29;15273
23.2.2005;8;28;16456
23.2.2005;9;29;16934
23.2.2005;10;30;17138
23.2.2005;11;31;17273
23.2.2005;12;32;17230
23.2.2005;13;33;17028
23.2.2005;14;33;16892
23.2.2005;15;33;16671
23.2.2005;16;32;16515
23.2.2005;17;32;16876
23.2.2005;18;31;18039
23.2.2005;19;28;19047
23.2.2005;20;27;18738
23.2.2005;21;25;18149
23.2.2005;22;23;17104
23.2.2005;23;22;15677
23.2.2005;24;21;14393
24.2.2005;1;20;13489
24.2.2005;2;19;13066
24.2.2005;3;18;12940
24.2.2005;4;16;12993
24.2.2005;5;15;13377
24.2.2005;6;14;14520
24.2.2005;7;13;16240
24.2.2005;8;13;17468
24.2.2005;9;15;17927
24.2.2005;10;18;18081
24.2.2005;11;20;18028
24.2.2005;12;22;17843
24.2.2005;13;23;17601
24.2.2005;14;24;17403
24.2.2005;15;25;17246
24.2.2005;16;25;17230
24.2.2005;17;24;17703
24.2.2005;18;24;18911
24.2.2005;19;23;19627
24.2.2005;20;23;19242
24.2.2005;21;22;18483
24.2.2005;22;20;17419
24.2.2005;23;21;15938
24.2.2005;24;20;14618
25.2.2005;1;20;13675
25.2.2005;2;20;13230
25.2.2005;3;19;13049
25.2.2005;4;18;13030
25.2.2005;5;18;13345
25.2.2005;6;18;14337
25.2.2005;7;17;15886
25.2.2005;8;17;17070
25.2.2005;9;17;17678
25.2.2005;10;19;17896
25.2.2005;11;22;17935
25.2.2005;12;24;17808
25.2.2005;13;25;17493
25.2.2005;14;27;17291
25.2.2005;15;27;17063
25.2.2005;16;27;16927
25.2.2005;17;27;17159
25.2.2005;18;27;17981
25.2.2005;19;26;18759
25.2.2005;20;25;18317
25.2.2005;21;24;17727
25.2.2005;22;22;16853
25.2.2005;23;21;15633
25.2.2005;24;19;14447
26.2.2005;1;18;13570
26.2.2005;2;15;13158
26.2.2005;3;15;12977
26.2.2005;4;13;12936
26.2.2005;5;14;13072
26.2.2005;6;13;13571
26.2.2005;7;12;14322
26.2.2005;8;12;15231
26.2.2005;9;14;16090
26.2.2005;10;18;16531
26.2.2005;11;22;16555
26.2.2005;12;25;16295
26.2.2005;13;28;15870
26.2.2005;14;30;15479
26.2.2005;15;31;15255
26.2.2005;16;32;15188
26.2.2005;17;32;15507
26.2.2005;18;31;16525
26.2.2005;19;30;17385
26.2.2005;20;29;17060
26.2.2005;21;28;16544
26.2.2005;22;26;15877
26.2.2005;23;25;14859
26.2.2005;24;24;13868
27.2.2005;1;23;13023
27.2.2005;2;22;12579
27.2.2005;3;20;12378
27.2.2005;4;19;12331
27.2.2005;5;19;12432
27.2.2005;6;18;12774
27.2.2005;7;17;13215
27.2.2005;8;18;13923
27.2.2005;9;19;14729
27.2.2005;10;22;15341
27.2.2005;11;24;15517
27.2.2005;12;27;15612
27.2.2005;13;28;15440
27.2.2005;14;30;15123
27.2.2005;15;31;14862
27.2.2005;16;32;14799
27.2.2005;17;31;15269
27.2.2005;18;31;16682
27.2.2005;19;28;17929
27.2.2005;20;28;17759
27.2.2005;21;26;17125
27.2.2005;22;25;16059
27.2.2005;23;24;14808
27.2.2005;24;23;13733
28.2.2005;1;21;12949
28.2.2005;2;20;12623
28.2.2005;3;19;12540
28.2.2005;4;19;12590
28.2.2005;5;19;12981
28.2.2005;6;19;14243
28.2.2005;7;19;16389
28.2.2005;8;18;17677
28.2.2005;9;20;18000
28.2.2005;10;22;17993
28.2.2005;11;24;17932
28.2.2005;12;27;17755
28.2.2005;13;29;17622
28.2.2005;14;30;17501
28.2.2005;15;31;17370
28.2.2005;16;32;17379
28.2.2005;17;32;17841
28.2.2005;18;32;19032
28.2.2005;19;31;19745
28.2.2005;20;31;19244
28.2.2005;21;30;18391
28.2.2005;22;29;17127
28.2.2005;23;29;15522
28.2.2005;24;28;14118
1.3.2005;1;28;13196
1.3.2005;2;28;12737
1.3.2005;3;27;12580
1.3.2005;4;25;12580
1.3.2005;5;25;12884
1.3.2005;6;24;13865
1.3.2005;7;24;15327
1.3.2005;8;24;16524
1.3.2005;9;26;17343
1.3.2005;10;26;17748
1.3.2005;11;27;18019
1.3.2005;12;28;18097
1.3.2005;13;28;17949
1.3.2005;14;28;17836
1.3.2005;15;29;17591
1.3.2005;16;29;17451
1.3.2005;17;30;17710
1.3.2005;18;30;18671
1.3.2005;19;29;19493
1.3.2005;20;29;19005
1.3.2005;21;29;18131
1.3.2005;22;29;16882
1.3.2005;23;29;15239
1.3.2005;24;29;13840
2.3.2005;1;28;12928
2.3.2005;2;27;12527
2.3.2005;3;25;12408
2.3.2005;4;24;12434
2.3.2005;5;24;12785
2.3.2005;6;23;13996
2.3.2005;7;23;16002
2.3.2005;8;24;17184
2.3.2005;9;25;17445
2.3.2005;10;26;17577
2.3.2005;11;27;17616
2.3.2005;12;28;17539
2.3.2005;13;30;17397
2.3.2005;14;30;17262
2.3.2005;15;31;17066
2.3.2005;16;31;17048
2.3.2005;17;31;17423
2.3.2005;18;30;18455
2.3.2005;19;30;19441
2.3.2005;20;28;19092
2.3.2005;21;27;18402
2.3.2005;22;26;17248
2.3.2005;23;25;15628
2.3.2005;24;24;14218
3.3.2005;1;22;13334
3.3.2005;2;22;12971
3.3.2005;3;21;12858
3.3.2005;4;20;12896
3.3.2005;5;19;13268
3.3.2005;6;18;14519
3.3.2005;7;17;16577
3.3.2005;8;17;17792
3.3.2005;9;18;18041
3.3.2005;10;19;18044
3.3.2005;11;20;17997
3.3.2005;12;22;17831
3.3.2005;13;23;17582
3.3.2005;14;24;17400
3.3.2005;15;25;17177
3.3.2005;16;26;17106
3.3.2005;17;26;17457
3.3.2005;18;25;18409
3.3.2005;19;23;19672
3.3.2005;20;23;19439
3.3.2005;21;22;18838
3.3.2005;22;21;17701
3.3.2005;23;21;16061
3.3.2005;24;20;14647
4.3.2005;1;19;13720
4.3.2005;2;18;13376
4.3.2005;3;18;13257
4.3.2005;4;17;13329
4.3.2005;5;16;13643
4.3.2005;6;15;14841
4.3.2005;7;14;16862
4.3.2005;8;15;18023
4.3.2005;9;17;18156
4.3.2005;10;20;18076
4.3.2005;11;23;17975
4.3.2005;12;25;17744
4.3.2005;13;28;17382
4.3.2005;14;29;17198
4.3.2005;15;31;16951
4.3.2005;16;31;16835
4.3.2005;17;31;17008
4.3.2005;18;31;17709
4.3.2005;19;29;18651
4.3.2005;20;28;18252
4.3.2005;21;27;17639
4.3.2005;22;26;16770
4.3.2005;23;25;15528
4.3.2005;24;24;14346
5.3.2005;1;22;13441
5.3.2005;2;21;12996
5.3.2005;3;21;12793
5.3.2005;4;20;12743
5.3.2005;5;20;12905
5.3.2005;6;17;13372
5.3.2005;7;17;13992
5.3.2005;8;17;14913
5.3.2005;9;21;15776
5.3.2005;10;26;16202
5.3.2005;11;30;16221
5.3.2005;12;32;15967
5.3.2005;13;34;15549
5.3.2005;14;35;15106
5.3.2005;15;37;14722
5.3.2005;16;38;14552
5.3.2005;17;39;14776
5.3.2005;18;38;15693
5.3.2005;19;35;16898
5.3.2005;20;34;16670
5.3.2005;21;33;16220
5.3.2005;22;31;15525
5.3.2005;23;31;14495
5.3.2005;24;30;13469
6.3.2005;1;30;12636
6.3.2005;2;30;12150
6.3.2005;3;29;11875
6.3.2005;4;29;11808
6.3.2005;5;27;11887
6.3.2005;6;26;12213
6.3.2005;7;25;12596
6.3.2005;8;26;13307
6.3.2005;9;29;14125
6.3.2005;10;32;14667
6.3.2005;11;34;14897
6.3.2005;12;36;15050
6.3.2005;13;37;15017
6.3.2005;14;38;14910
6.3.2005;15;37;14839
6.3.2005;16;36;14929
6.3.2005;17;36;15305
6.3.2005;18;36;16333
6.3.2005;19;36;17413
6.3.2005;20;36;17155
6.3.2005;21;37;16415
6.3.2005;22;37;15272
6.3.2005;23;38;13863
6.3.2005;24;37;12736
7.3.2005;1;37;11969
7.3.2005;2;36;11611
7.3.2005;3;36;11462
7.3.2005;4;36;11482
7.3.2005;5;36;11854
7.3.2005;6;35;13092
7.3.2005;7;34;15167
7.3.2005;8;32;16416
7.3.2005;9;35;16667
7.3.2005;10;37;16781
7.3.2005;11;38;16860
7.3.2005;12;39;16866
7.3.2005;13;40;16632
7.3.2005;14;43;16429
7.3.2005;15;44;16149
7.3.2005;16;45;16053
7.3.2005;17;45;16473
7.3.2005;18;45;17563
7.3.2005;19;44;18447
7.3.2005;20;45;18069
7.3.2005;21;44;17217
7.3.2005;22;43;16000
7.3.2005;23;43;14331
7.3.2005;24;42;12909
8.3.2005;1;40;11994
8.3.2005;2;39;11547
8.3.2005;3;40;11362
8.3.2005;4;38;11334
8.3.2005;5;38;11649
8.3.2005;6;38;12826
8.3.2005;7;38;14938
8.3.2005;8;37;16356
8.3.2005;9;38;16835
8.3.2005;10;38;17057
8.3.2005;11;38;17299
8.3.2005;12;36;17462
8.3.2005;13;33;17529
8.3.2005;14;33;17619
8.3.2005;15;30;17654
8.3.2005;16;27;17717
8.3.2005;17;24;18174
8.3.2005;18;22;19240
8.3.2005;19;19;19986
8.3.2005;20;18;19653
8.3.2005;21;16;18820
8.3.2005;22;16;17535
8.3.2005;23;15;15962
8.3.2005;24;15;14658
9.3.2005;1;15;13933
9.3.2005;2;14;13678
9.3.2005;3;13;13608
9.3.2005;4;11;13705
9.3.2005;5;10;14128
9.3.2005;6;9;15311
9.3.2005;7;9;16945
9.3.2005;8;9;18220
9.3.2005;9;10;18675
9.3.2005;10;12;18762
9.3.2005;11;14;18796
9.3.2005;12;16;18730
9.3.2005;13;18;18451
9.3.2005;14;20;18236
9.3.2005;15;20;17972
9.3.2005;16;21;17789
9.3.2005;17;21;18028
9.3.2005;18;21;18877
9.3.2005;19;20;20178
9.3.2005;20;19;19983
9.3.2005;21;18;19327
9.3.2005;22;17;18130
9.3.2005;23;17;16450
9.3.2005;24;16;15013
10.3.2005;1;16;14193
10.3.2005;2;15;13802
10.3.2005;3;13;13675
10.3.2005;4;12;13688
10.3.2005;5;11;14058
10.3.2005;6;11;15236
10.3.2005;7;11;17173
10.3.2005;8;12;18303
10.3.2005;9;15;18337
10.3.2005;10;18;18246
10.3.2005;11;20;18154
10.3.2005;12;22;17941
10.3.2005;13;24;17629
10.3.2005;14;25;17458
10.3.2005;15;26;17188
10.3.2005;16;27;17082
10.3.2005;17;27;17395
10.3.2005;18;27;18130
10.3.2005;19;25;19455
10.3.2005;20;24;19342
10.3.2005;21;23;18762
10.3.2005;22;21;17678
10.3.2005;23;19;16108
10.3.2005;24;19;14687
11.3.2005;1;18;13820
11.3.2005;2;17;13421
11.3.2005;3;17;13228
11.3.2005;4;17;13232
11.3.2005;5;16;13559
11.3.2005;6;16;14718
11.3.2005;7;15;16636
11.3.2005;8;17;17836
11.3.2005;9;20;18047
11.3.2005;10;23;18026
11.3.2005;11;27;18028
11.3.2005;12;28;17928
11.3.2005;13;28;17730
11.3.2005;14;29;17676
11.3.2005;15;29;17503
11.3.2005;16;29;17494
11.3.2005;17;29;17761
11.3.2005;18;29;18355
11.3.2005;19;30;18884
11.3.2005;20;30;18418
11.3.2005;21;30;17671
11.3.2005;22;30;16639
11.3.2005;23;31;15269
11.3.2005;24;31;13958
12.3.2005;1;31;12984
12.3.2005;2;31;12461
12.3.2005;3;30;12155
12.3.2005;4;30;12024
12.3.2005;5;31;12099
12.3.2005;6;31;12503
12.3.2005;7;31;13159
12.3.2005;8;32;14211
12.3.2005;9;32;15462
12.3.2005;10;32;16320
12.3.2005;11;32;16773
12.3.2005;12;33;16839
12.3.2005;13;33;16618
12.3.2005;14;34;16257
12.3.2005;15;33;15909
12.3.2005;16;34;15719
12.3.2005;17;33;15901
12.3.2005;18;33;16651
12.3.2005;19;33;17582
12.3.2005;20;32;17202
12.3.2005;21;31;16574
12.3.2005;22;29;15726
12.3.2005;23;29;14625
12.3.2005;24;27;13531
13.3.2005;1;27;12645
13.3.2005;2;27;12177
13.3.2005;3;25;11942
13.3.2005;4;25;11860
13.3.2005;5;26;11904
13.3.2005;6;25;12192
13.3.2005;7;26;12494
13.3.2005;8;26;13298
13.3.2005;9;27;14194
13.3.2005;10;29;14831
13.3.2005;11;31;14999
13.3.2005;12;33;15016
13.3.2005;13;34;14902
13.3.2005;14;36;14620
13.3.2005;15;36;14404
13.3.2005;16;37;14364
13.3.2005;17;37;14759
13.3.2005;18;36;15612
13.3.2005;19;34;17091
13.3.2005;20;33;17091
13.3.2005;21;32;16513
13.3.2005;22;31;15568
13.3.2005;23;30;14210
13.3.2005;24;29;13100
14.3.2005;1;28;12398
14.3.2005;2;28;12099
14.3.2005;3;27;11993
14.3.2005;4;25;12086
14.3.2005;5;24;12503
14.3.2005;6;23;13766
14.3.2005;7;23;15728
14.3.2005;8;24;16942
14.3.2005;9;26;17194
14.3.2005;10;29;17199
14.3.2005;11;32;17210
14.3.2005;12;34;17080
14.3.2005;13;36;16837
14.3.2005;14;37;16673
14.3.2005;15;38;16438
14.3.2005;16;38;16316
14.3.2005;17;39;16583
14.3.2005;18;38;17353
14.3.2005;19;36;18701
14.3.2005;20;35;18597
14.3.2005;21;34;17939
14.3.2005;22;32;16700
14.3.2005;23;32;15015
14.3.2005;24;31;13590
15.3.2005;1;30;12753
15.3.2005;2;29;12366
15.3.2005;3;29;12213
15.3.2005;4;28;12260
15.3.2005;5;28;12586
15.3.2005;6;27;13805
15.3.2005;7;27;15760
15.3.2005;8;28;16974
15.3.2005;9;30;17182
15.3.2005;10;33;17149
15.3.2005;11;36;17091
15.3.2005;12;37;16935
15.3.2005;13;39;16640
15.3.2005;14;41;16456
15.3.2005;15;41;16195
15.3.2005;16;43;16066
15.3.2005;17;42;16275
15.3.2005;18;41;17015
15.3.2005;19;40;18332
15.3.2005;20;38;18223
15.3.2005;21;36;17555
15.3.2005;22;36;16403
15.3.2005;23;34;14773
15.3.2005;24;34;13384
16.3.2005;1;33;12540
16.3.2005;2;32;12158
16.3.2005;3;31;12041
16.3.2005;4;31;12057
16.3.2005;5;30;12385
16.3.2005;6;30;13579
16.3.2005;7;29;15522
16.3.2005;8;30;16745
16.3.2005;9;31;16953
16.3.2005;10;34;16968
16.3.2005;11;36;16969
16.3.2005;12;38;16841
16.3.2005;13;39;16561
16.3.2005;14;40;16401
16.3.2005;15;41;16187
16.3.2005;16;41;16105
16.3.2005;17;41;16317
16.3.2005;18;39;16913
16.3.2005;19;37;18174
16.3.2005;20;37;18151
16.3.2005;21;35;17501
16.3.2005;22;33;16475
16.3.2005;23;33;14938
16.3.2005;24;31;13491
17.3.2005;1;30;12634
17.3.2005;2;29;12236
17.3.2005;3;28;12079
17.3.2005;4;28;12110
17.3.2005;5;27;12476
17.3.2005;6;26;13700
17.3.2005;7;25;15626
17.3.2005;8;26;16862
17.3.2005;9;29;17021
17.3.2005;10;32;17022
17.3.2005;11;35;16957
17.3.2005;12;36;16793
17.3.2005;13;38;16506
17.3.2005;14;40;16378
17.3.2005;15;41;16146
17.3.2005;16;42;16022
17.3.2005;17;42;16209
17.3.2005;18;41;16738
17.3.2005;19;38;17979
17.3.2005;20;36;17938
17.3.2005;21;34;17330
17.3.2005;22;34;16165
17.3.2005;23;34;14670
17.3.2005;24;32;13383
18.3.2005;1;31;12503
18.3.2005;2;31;12109
18.3.2005;3;29;11959
18.3.2005;4;28;11974
18.3.2005;5;28;12251
18.3.2005;6;28;13373
18.3.2005;7;28;15228
18.3.2005;8;29;16474
18.3.2005;9;33;16705
18.3.2005;10;35;16728
18.3.2005;11;37;16681
18.3.2005;12;39;16497
18.3.2005;13;41;16240
18.3.2005;14;41;16066
18.3.2005;15;42;15764
18.3.2005;16;43;15524
18.3.2005;17;42;15615
18.3.2005;18;42;16034
18.3.2005;19;39;17169
18.3.2005;20;37;17045
18.3.2005;21;36;16513
18.3.2005;22;35;15693
18.3.2005;23;34;14524
18.3.2005;24;33;13331
19.3.2005;1;32;12411
